dataset,gloss,num_samples,mean_total_motion,mean_velocity,motion_variance_mean,acceleration_mean,trajectory_length_mean,direction_change_mean,motion_complexity_score
ASL,toothbrush,5.0,8.254043779382481,5.68331940071653,0.0434125299798324,4.868240461173287,8.254043779382481,23.6,0.14230452
ASL,chair,7.0,9.276773926935023,5.622583174866473,0.035253143270633,4.729911223964048,9.276773961086292,41.0,0.14192261
ASL,postpone,8.0,10.08364583889488,4.4097567512161895,0.0284042420680634,4.396569026075893,10.083645819417145,52.75,0.14187813
ASL,go,15.0,9.11551705445939,5.705655877689523,0.0421922890469431,4.756626456523938,9.115517062647267,33.6,0.14175884
ASL,think,7.0,8.618367319727051,5.423725598052224,0.0420503837854734,5.125842805671377,8.618367319727051,24.571428571428573,0.14147624
ASL,before,16.0,9.743753944450871,4.446924192156052,0.0401893267480772,5.264444009194892,9.743753954215208,33.4375,0.14139472
ASL,provide,6.0,10.340674232381083,5.339551717296111,0.018973356190448,3.5706345041353083,10.34067423218706,57.5,0.1412733
ASL,continue,6.0,9.9030921968321,4.876410307267965,0.0340728444668153,5.049354814592449,9.903092210607914,42.16666666666666,0.1412131
ASL,put off,5.0,10.887903956137595,5.350674955665016,0.0217627853155136,3.4553318821520187,10.887903910141905,58.2,0.14111781
ASL,follow,9.0,9.833778962751644,5.458535164943914,0.0287518926068312,4.31998190988933,9.833778959103965,40.66666666666666,0.14096738
ASL,sit,6.0,9.775709163824407,5.453763231849979,0.0385259492322802,4.306418257915026,9.775709147448651,39.0,0.14070265
ASL,ride,8.0,9.650642664113548,5.620795211256279,0.0322073021379765,4.5781463891299286,9.650642640786828,38.625,0.14064603
ASL,goat,6.0,9.50788399359832,5.729336996746028,0.0448538875207304,4.199941749063735,9.507884004929414,22.33333333333333,0.14055833
ASL,wine,5.0,10.68457003943622,4.750151086021377,0.0389171253424137,3.110033592805185,10.68457003943622,35.0,0.1402554
ASL,adapt,6.0,10.860190369499229,4.498652522919071,0.0404639871170123,3.855183398783264,10.860190360748676,42.833333333333336,0.14023124
ASL,disgust,6.0,11.15963678411208,4.99696077412509,0.0259340062427024,4.057669285348146,11.15963676176034,34.833333333333336,0.13989705
ASL,empty,5.0,9.2448603162542,6.177956508313818,0.0293801229447126,4.305209571333689,9.244860302936283,43.8,0.13918133
ASL,drug,4.0,10.31817201524973,4.812720845690218,0.0309285320108756,4.683260157062062,10.318172057974152,45.25,0.13877092
ASL,coffee,7.0,10.062915481493942,5.534120379709812,0.0239140996709465,3.807253834073478,10.062915491339352,51.57142857142857,0.13858888
ASL,england,5.0,9.240901075210422,5.386371858522654,0.0324914790922775,4.821788470537841,9.240901081357151,30.0,0.13854133
ASL,hello,4.0,8.78906691307202,5.792610821678965,0.0450516144046559,4.539547582269671,8.78906691307202,23.0,0.13822672
ASL,time,8.0,9.602447915822268,6.239506168339357,0.0263543275359552,3.9773309663073686,9.60244794288883,42.125,0.13792275
ASL,escape,8.0,9.03238006029278,5.266417187427658,0.0367440913105383,4.738857933303905,9.03238007305481,35.375,0.13774
ASL,prevent,5.0,10.309383679181336,5.627041775660123,0.0287837546318769,3.625172679070322,10.309383709926625,47.6,0.13766119
ASL,ago,9.0,8.304601951114213,4.838937204273591,0.0399818472926401,5.615118643356608,8.304601950700292,18.33333333333333,0.13748418
ASL,sunrise,4.0,11.512578749330714,5.125750044827511,0.0243525585974566,3.3566643301686594,11.512578751775436,51.25,0.13747309
ASL,relief,6.0,8.31684098004674,5.29501208513307,0.0392809658466527,5.192747675171347,8.316841019918987,37.66666666666666,0.1374477
ASL,summon,5.0,8.715635894052685,6.349318975509897,0.0400884052331093,4.10951251812415,8.715635905181989,38.2,0.13728979
ASL,guide,5.0,8.58257902287878,5.91402694051316,0.0470358256716281,4.4086542055275055,8.582579025672748,36.6,0.13712825
ASL,convert,4.0,10.2795283641899,4.874934228878585,0.0296426040586084,4.42283777960356,10.279528397397373,43.5,0.13669394
ASL,friend,7.0,9.650679564303053,6.05153585237163,0.0321019177458116,3.713654597393941,9.650679573998788,52.142857142857146,0.13664739
ASL,witness,6.0,8.500686788533736,5.486335568533463,0.0323396939784288,4.2040428044618166,8.500686826873183,36.5,0.13663726
ASL,percent,4.0,8.200983751972672,5.386520797833031,0.04765638965182,5.04035966178207,8.200983751972672,22.5,0.13647023
ASL,horse,4.0,9.305855936079752,5.376898697651283,0.0337923870538361,4.30447011588646,9.305855936079752,23.75,0.13637035
ASL,negative,7.0,10.422413537278771,5.270942511871215,0.0382247483357787,3.307161984981897,10.422413529878083,49.71428571428572,0.1363513
ASL,sweetheart,6.0,9.950278226441393,5.4277353604113046,0.0299172876402735,3.2236234761847675,9.950278264877852,54.0,0.1360154
ASL,them,5.0,10.695051022386178,5.105388039946597,0.0301574885845184,3.48699134281936,10.695051020476969,36.6,0.135911
ASL,conquer,4.0,10.435493224533277,5.327257301672544,0.0338623779825866,3.828964070040787,10.435493232391307,42.75,0.13579316
ASL,commute,5.0,9.468341112649068,5.300968773374877,0.0380030514672398,4.155429700506744,9.468341112649068,25.2,0.13577983
ASL,price,6.0,9.36357216940572,5.178861261478262,0.0350000312707076,4.57843495973297,9.36357215437844,45.66666666666666,0.13555157
ASL,similar,6.0,10.054261097257646,4.512424876532973,0.0259830194214979,3.7813026885111167,10.054261100672496,32.5,0.1353656
ASL,wander,5.0,10.295195009326562,4.630574996099034,0.038291122415103,3.6477328851824153,10.29519500224851,37.4,0.13501829
ASL,minute,9.0,8.452835484944647,5.390338749125517,0.0428654640499088,4.722986848928967,8.45283547587072,35.111111111111114,0.1350105
ASL,sprint,6.0,9.408309358831806,5.261704718470109,0.0366110450704582,4.382614512659099,9.408309362072032,33.333333333333336,0.13499774
ASL,pay,7.0,9.635988605275218,5.23133521157925,0.0334826312027871,4.462175729114042,9.635988625257076,38.142857142857146,0.13492347
ASL,pear,3.0,9.232375156134369,5.523962889970478,0.035080210926632,4.438996702481568,9.232375201613952,44.66666666666666,0.13467991
ASL,resign,5.0,10.164250513445586,5.802075718327426,0.0224449128843843,3.79831090086581,10.164250516984612,52.4,0.13455562
ASL,lend,6.0,9.11285341560142,5.333909250402322,0.0345797309031089,4.260603500909517,9.112853394724274,38.0,0.13427891
ASL,superman,4.0,9.662562861922195,5.282614561279589,0.03610771370586,3.922143972661778,9.662562861922195,29.0,0.13407536
ASL,feed,6.0,9.68890669515046,5.698472148117027,0.0283492308420439,4.014498614829086,9.688906719520068,47.66666666666666,0.13395296
ASL,appetite,5.0,10.228805539384483,4.071555387024516,0.0379238711670041,4.152173373158353,10.228805553168058,30.2,0.13355066
ASL,adverb,4.0,10.618842278141528,3.552603584940142,0.0316619202494621,2.567016271248533,10.618842280469837,48.5,0.133481
ASL,funeral,5.0,9.630975046241655,5.105967762647423,0.0293379806447774,4.306972363051669,9.630975022772327,35.4,0.13343632
ASL,fingerspell,3.0,10.608405613340436,5.35850884780821,0.021349300785611,3.2839805954701133,10.608405618307492,40.0,0.13328855
ASL,priest,5.0,7.903671648912132,5.0555916731640025,0.0583163299132138,5.017796911738333,7.903671648912132,19.8,0.13328633
ASL,kangaroo,3.0,9.44811097625643,5.522008601940435,0.0366174743200341,4.104224576914839,9.44811100078126,44.333333333333336,0.13322376
ASL,library,5.0,10.670525640714914,5.190577680032845,0.0259283946827054,3.2295938468220675,10.67052563764155,34.0,0.13316266
ASL,travel,9.0,9.588508333700398,5.344089986461026,0.0246987620937741,3.6655425141796494,9.588508322265827,31.33333333333333,0.1330296
ASL,weigh,3.0,10.921425497469803,4.958620987115951,0.0325951237852374,3.0127804602612875,10.921425524555769,57.0,0.13299178
ASL,wristwatch,6.0,9.620942836627364,4.75085278657366,0.0329654114320874,4.222018328390808,9.620942867128178,44.0,0.1328986
ASL,translate,7.0,8.034727592154272,5.449071656041257,0.0409680987442178,4.992867360699465,8.034727577303004,32.0,0.13284533
ASL,december,5.0,10.492385749379173,4.604508776526028,0.0284131997963413,4.003349227163104,10.492385766515508,34.2,0.13263418
ASL,deliver,4.0,10.984276755014434,4.719101428586275,0.0245179294142872,3.742679211533205,10.984276755829342,55.25,0.1326326
ASL,throw,7.0,8.58069707413337,5.1720130300174505,0.0398076320665755,4.934746627813129,8.580697075729924,21.142857142857142,0.13246904
ASL,soon,11.0,8.736775537211956,5.300836255001523,0.0413787395651028,4.381714029192079,8.736775547234258,33.63636363636363,0.13201177
ASL,see,5.0,8.014251930825413,5.897202734925405,0.0261552950367331,4.70885250831452,8.014251930825413,23.4,0.13175233
ASL,oral,4.0,10.246832584962249,5.112453049813572,0.0267297991085797,3.9680867863395233,10.246832584962249,29.0,0.1309572
ASL,wednesday,8.0,9.640667468833271,5.328932241765711,0.0243787345243617,3.923101978083512,9.640667487110475,34.0,0.1307902
ASL,give,10.0,8.671177212474868,4.5138413543551295,0.0298595805652439,4.910433952478009,8.671177217236254,41.4,0.1304921
ASL,sleepy,5.0,9.1698916583322,4.756730061657964,0.024640763644129,4.480464641186403,9.1698916583322,32.4,0.13038908
ASL,overlook,5.0,8.745990381762386,4.835590926225274,0.0601322002708911,4.1694242918415725,8.745990381762386,21.0,0.1299725
ASL,prostitute,4.0,8.3329267592635,5.797313048379412,0.0220508282072842,4.484377199302545,8.3329267592635,24.75,0.12970732
ASL,daily,5.0,9.698182974290102,4.502860050433773,0.0396834135986864,4.393187171272162,9.698182951193305,29.4,0.12948199
ASL,smoking,2.0,9.545649752253668,5.837227892246173,0.0274153370410203,3.757211979225176,9.545649752253668,24.0,0.12893628
ASL,fool,5.0,9.0586394328624,5.839389204981489,0.0284463268471881,3.944059093372478,9.058639415423386,47.6,0.12892798
ASL,heart,8.0,8.446147213020595,5.325060475803719,0.0365361037256661,4.561057035948465,8.446147217822727,32.625,0.12874757
ASL,queen,6.0,8.80720915319398,4.880103244853022,0.0317935218724111,4.919077653149853,8.80720915319398,22.83333333333333,0.12858264
ASL,sunshine,5.0,10.227164147049187,4.618428582105535,0.038370562531054,3.417563143010113,10.227164147049187,33.6,0.12850003
ASL,push,6.0,8.32702465976278,4.933047022825909,0.0379707281632969,4.737810726119199,8.327024689138247,37.16666666666666,0.12836745
ASL,king,7.0,9.520983347270104,4.955893095917477,0.0315400238281914,3.954903805714935,9.520983352059764,27.285714285714285,0.12832847
ASL,transfer,8.0,8.846869498258457,5.336827126445161,0.0286673106893431,4.307026501173449,8.84686949881143,30.875,0.12830809
ASL,reveal,5.0,8.20704641053453,5.000609648543611,0.0412710353033617,4.982809282770088,8.207046382321277,33.8,0.1281553
ASL,best,5.0,9.471891906298698,4.613196825122429,0.0340802569873631,4.532229259507409,9.471891902200875,26.4,0.12786822
ASL,later,12.0,8.53525833967918,4.931410134697681,0.0335958868187541,4.449394488514988,8.535258325330991,40.0,0.12748116
ASL,kiss,9.0,7.877995341033158,4.64349113883852,0.0359949447318083,5.343230496044946,7.877995340670976,28.77777777777778,0.1273703
ASL,coach,6.0,8.897451221714922,4.469760789369409,0.0366506129891301,4.587996790364518,8.897451228855061,29.666666666666668,0.1272927
ASL,vegetable,5.0,8.190932703390718,5.2174915108070135,0.0537293966859579,4.239124789366721,8.190932703390718,24.6,0.12722056
ASL,light,8.0,8.651892960071564,4.956610347553584,0.0346636562026105,4.632186815651679,8.651892975816736,34.125,0.12721457
ASL,any,5.0,9.106122785853222,4.641951379584054,0.0477624297142028,4.291572978321848,9.106122787715869,28.6,0.12716691
ASL,there,6.0,8.91121169164156,4.943701909259249,0.0309929298236966,4.638448560225052,8.911211699053334,30.666666666666668,0.12713219
ASL,erase,5.0,8.874714244529605,4.813830034285145,0.0436545077711343,4.428810273897544,8.87471425915137,41.0,0.12706336
ASL,excuse,3.0,7.7548983646556735,5.418733494651459,0.0436602714471519,4.81757041371396,7.754898359222959,31.666666666666668,0.12701534
ASL,let,4.0,9.27385371713899,4.871538413790905,0.0282374513335526,4.241779289538526,9.273853687511291,48.75,0.12685016
ASL,mad,5.0,8.357213651761413,4.986190345764637,0.0308349265716969,4.806774348657701,8.357213675417006,27.6,0.12671153
ASL,our,4.0,7.608058220008388,4.625681624607145,0.0675114867044612,4.132069423904197,7.608058220008388,26.25,0.12645805
ASL,specific,6.0,9.542927336258192,5.445040623334013,0.0355233240989036,3.464260657361845,9.542927361141968,49.333333333333336,0.12613209
ASL,value,3.0,9.5199969302242,4.443004821066622,0.0292525578600664,4.245978767719887,9.519996964993576,58.0,0.12607448
ASL,pretty,5.0,8.707561920769512,5.53945178826506,0.0318267212249338,3.9061501317671015,8.707561920769512,19.8,0.12593909
ASL,skill,4.0,9.267339552752674,5.003378858253561,0.0480229419772513,3.569918270941399,9.267339541052934,40.0,0.1257722
ASL,adult,7.0,9.418211083393544,3.9719978019259967,0.0389680588684443,4.71534568211698,9.418211083393544,25.285714285714285,0.12575634
ASL,christ,4.0,7.50172847090289,5.5494832059919625,0.0325385914184153,4.994177948560529,7.50172847090289,20.75,0.12574758
ASL,appear,7.0,9.660987976007164,4.1975549581929945,0.0284709600465638,4.562476824213554,9.660987995714615,46.42857142857143,0.12567474
ASL,pet,5.0,8.395324294827878,5.687158284816779,0.0372540727257728,4.172571090507633,8.39532431352418,42.6,0.12558807
ASL,grab,4.0,7.384968642494641,5.347266697135824,0.0390742688905447,5.203423953075021,7.384968643076718,22.0,0.12548296
ASL,saturday,7.0,9.73678743952353,5.265197985313739,0.0229673915143523,3.707377997137214,9.736787459546964,37.57142857142857,0.1254579
ASL,pocket,6.0,8.24995273941507,4.631318474301366,0.0387946414606024,5.0583835147204095,8.249952741432935,26.0,0.12530763
ASL,old,7.0,7.897058469775532,5.364155851597828,0.0389793073825006,4.455282714068693,7.897058478822665,25.857142857142858,0.12526803
ASL,gloves,2.0,8.761284872191027,5.168531238165616,0.0354010919108986,4.361476686540816,8.76128485344816,41.5,0.12508816
ASL,seldom,3.0,12.344540836289523,5.042595121470896,0.0127810963119069,2.313643944573508,12.344540831477692,69.33333333333333,0.12506524
ASL,spit,4.0,7.21691487042699,5.171811520098567,0.0746857044287025,4.277626510347505,7.21691487042699,20.25,0.12499047
ASL,delay,11.0,9.266423034143042,4.324897969503225,0.0367813886312598,4.594118072464525,9.266423047726592,45.90909090909091,0.12488707
ASL,california,9.0,7.429795434232801,4.553882118271875,0.048162480790375,5.441657449633378,7.429795435474564,23.0,0.124781966
ASL,down,8.0,8.454351253283676,4.031001407447887,0.0504027109127491,5.02478794602613,8.454351253283676,20.0,0.12470099
ASL,former,5.0,8.692551871668547,5.226035641585149,0.039852425828576,3.7001493049920655,8.692551871668547,27.8,0.12448769
ASL,clever,6.0,7.196799316443503,4.915677428626233,0.0627337630527715,4.809932091774495,7.19679931551218,24.0,0.124470256
ASL,print,6.0,8.198125202053538,5.010407718887051,0.0451638905021051,4.537929982925462,8.198125195805915,40.0,0.12444174
ASL,lord,4.0,7.937826576177031,4.884095678972378,0.0467116066720336,4.730699846975629,7.937826576177031,20.25,0.12442067
ASL,stamp,5.0,9.800932053942232,3.878746023573909,0.0243858374189585,3.9113429216461406,9.800932025606745,47.0,0.12432792
ASL,north,7.0,9.058819225906127,5.168625375006234,0.0318521928773926,3.953926086683866,9.058819225906127,23.0,0.12427264
ASL,grass,5.0,8.67137589296326,5.757040869843465,0.0270765779539942,4.038809507730747,8.671375891100615,22.0,0.12385126
ASL,popular,6.0,8.842434165300801,5.034987554283177,0.0253730088006705,3.451499552781036,8.842434185072003,52.0,0.12352314
ASL,tan,5.0,8.452477446943522,4.718341709065038,0.0308782907202839,4.0130009583569,8.452477446943522,25.4,0.12320421
ASL,proud,5.0,7.897612191038206,4.807340756142028,0.0392743031494319,4.701680108129463,7.897612191038206,21.8,0.12306436
ASL,united states,5.0,9.28469433505088,5.0791092313053925,0.0279788989573717,3.890308880715306,9.28469433505088,28.6,0.121931754
ASL,verb,4.0,7.774394224921707,5.109279284374878,0.034979791380465,4.608906609874936,7.774394224921707,23.25,0.12174675
ASL,grow up,4.0,8.99456052784808,4.808275317290008,0.0287285400554537,4.235968217420408,8.99456052784808,23.25,0.12165373
ASL,everyday,4.0,8.922436179651413,5.297193452496197,0.0225534664932638,4.138949173281258,8.922436179651413,29.25,0.12164059
ASL,manage,5.0,9.387440120615064,5.320004719829934,0.0209390074014663,3.692521692941309,9.3874401102541,51.4,0.12149463
ASL,suppose,4.0,9.32490248628892,5.200059229667538,0.0220085905166342,3.7012556093074,9.324902480468154,29.5,0.121458866
ASL,sandwich,10.0,9.050142164342104,4.763563978813524,0.0344532042159698,3.832853080320826,9.050142195553054,45.4,0.12096608
ASL,mind,5.0,7.453407407086343,5.085751651922263,0.0504973203875124,4.467891697475965,7.453407407086343,22.6,0.12080618
ASL,become,5.0,9.12025698889047,3.807729610169264,0.0258958966471254,4.49522685207373,9.120256984140724,34.2,0.12075576
ASL,improve,9.0,9.01259192529445,5.009531382953484,0.0254778874417146,3.918684175406341,9.012591938591664,39.888888888888886,0.12075452
ASL,past,9.0,7.786725971149281,4.393215273928754,0.0497355812436176,4.224894194137488,7.786725971149281,23.11111111111111,0.120578356
ASL,stress,8.0,8.897617646754952,4.666472290798107,0.0366860251233447,3.988633620752037,8.897617650800385,33.125,0.12046474
ASL,strict,6.0,7.817152433174972,5.196712841896086,0.049205739206324,3.979953073975858,7.817152433174972,22.166666666666668,0.120411925
ASL,show,9.0,8.413310621037251,5.125116159072944,0.0341603546144647,4.231661390642311,8.413310638745315,39.66666666666666,0.12015915
ASL,another,5.0,8.295892765372992,4.11864147746967,0.0383286600001156,5.095322451663429,8.295892765372992,22.4,0.1200333
