dataset,gloss,video,path,hand,valid_frame_ratio,dominant_location,head_ratio,shoulder_ratio,chest_ratio,waist_ratio,below_waist_ratio
ASL,last year,66012.npz,dataset\ASL\last year\66012.npz,left,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,last year,66012.npz,dataset\ASL\last year\66012.npz,right,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,late,32302.npz,dataset\ASL\late\32302.npz,left,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,late,32302.npz,dataset\ASL\late\32302.npz,right,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,late,66013.npz,dataset\ASL\late\66013.npz,left,0.45,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,late,66013.npz,dataset\ASL\late\66013.npz,right,0.45,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32320.npz,dataset\ASL\later\32320.npz,left,0.7215189873417721,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32320.npz,dataset\ASL\later\32320.npz,right,0.7215189873417721,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32322.npz,dataset\ASL\later\32322.npz,left,0.6833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32322.npz,dataset\ASL\later\32322.npz,right,0.6833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32326.npz,dataset\ASL\later\32326.npz,left,0.776595744680851,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32326.npz,dataset\ASL\later\32326.npz,right,0.776595744680851,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32333.npz,dataset\ASL\later\32333.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32333.npz,dataset\ASL\later\32333.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32337.npz,dataset\ASL\later\32337.npz,left,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32337.npz,dataset\ASL\later\32337.npz,right,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32338.npz,dataset\ASL\later\32338.npz,left,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,32338.npz,dataset\ASL\later\32338.npz,right,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,66015.npz,dataset\ASL\later\66015.npz,left,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,later,66015.npz,dataset\ASL\later\66015.npz,right,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32377.npz,dataset\ASL\laugh\32377.npz,left,0.9509803921568627,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32377.npz,dataset\ASL\laugh\32377.npz,right,0.9509803921568627,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32381.npz,dataset\ASL\laugh\32381.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32381.npz,dataset\ASL\laugh\32381.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32382.npz,dataset\ASL\laugh\32382.npz,left,0.7166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32382.npz,dataset\ASL\laugh\32382.npz,right,0.7166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32383.npz,dataset\ASL\laugh\32383.npz,left,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32383.npz,dataset\ASL\laugh\32383.npz,right,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32386.npz,dataset\ASL\laugh\32386.npz,left,0.6904761904761905,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32386.npz,dataset\ASL\laugh\32386.npz,right,0.6904761904761905,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32389.npz,dataset\ASL\laugh\32389.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32389.npz,dataset\ASL\laugh\32389.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32398.npz,dataset\ASL\laugh\32398.npz,left,0.6984126984126984,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,32398.npz,dataset\ASL\laugh\32398.npz,right,0.6984126984126984,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,66016.npz,dataset\ASL\laugh\66016.npz,left,0.5333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laugh,66016.npz,dataset\ASL\laugh\66016.npz,right,0.5333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32421.npz,dataset\ASL\laundry\32421.npz,left,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32421.npz,dataset\ASL\laundry\32421.npz,right,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32422.npz,dataset\ASL\laundry\32422.npz,left,0.6867469879518072,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32422.npz,dataset\ASL\laundry\32422.npz,right,0.6867469879518072,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32424.npz,dataset\ASL\laundry\32424.npz,left,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32424.npz,dataset\ASL\laundry\32424.npz,right,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32427.npz,dataset\ASL\laundry\32427.npz,left,0.6538461538461539,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,laundry,32427.npz,dataset\ASL\laundry\32427.npz,right,0.6538461538461539,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32447.npz,dataset\ASL\law\32447.npz,left,0.6197183098591549,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32447.npz,dataset\ASL\law\32447.npz,right,0.6197183098591549,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32448.npz,dataset\ASL\law\32448.npz,left,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32448.npz,dataset\ASL\law\32448.npz,right,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32449.npz,dataset\ASL\law\32449.npz,left,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32449.npz,dataset\ASL\law\32449.npz,right,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32450.npz,dataset\ASL\law\32450.npz,left,0.7582417582417582,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32450.npz,dataset\ASL\law\32450.npz,right,0.7582417582417582,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32452.npz,dataset\ASL\law\32452.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32452.npz,dataset\ASL\law\32452.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32458.npz,dataset\ASL\law\32458.npz,left,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,32458.npz,dataset\ASL\law\32458.npz,right,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,66017.npz,dataset\ASL\law\66017.npz,left,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,law,66017.npz,dataset\ASL\law\66017.npz,right,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32474.npz,dataset\ASL\lawyer\32474.npz,left,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32474.npz,dataset\ASL\lawyer\32474.npz,right,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32475.npz,dataset\ASL\lawyer\32475.npz,left,0.6976744186046512,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32475.npz,dataset\ASL\lawyer\32475.npz,right,0.6976744186046512,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32476.npz,dataset\ASL\lawyer\32476.npz,left,0.7524752475247525,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32476.npz,dataset\ASL\lawyer\32476.npz,right,0.7524752475247525,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32478.npz,dataset\ASL\lawyer\32478.npz,left,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32478.npz,dataset\ASL\lawyer\32478.npz,right,0.9666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32481.npz,dataset\ASL\lawyer\32481.npz,left,0.7752808988764045,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lawyer,32481.npz,dataset\ASL\lawyer\32481.npz,right,0.7752808988764045,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32535.npz,dataset\ASL\lead\32535.npz,left,0.7391304347826086,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32535.npz,dataset\ASL\lead\32535.npz,right,0.7391304347826086,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32537.npz,dataset\ASL\lead\32537.npz,left,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32537.npz,dataset\ASL\lead\32537.npz,right,0.8666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32538.npz,dataset\ASL\lead\32538.npz,left,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32538.npz,dataset\ASL\lead\32538.npz,right,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32539.npz,dataset\ASL\lead\32539.npz,left,0.7093023255813954,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32539.npz,dataset\ASL\lead\32539.npz,right,0.7093023255813954,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32541.npz,dataset\ASL\lead\32541.npz,left,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32541.npz,dataset\ASL\lead\32541.npz,right,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32547.npz,dataset\ASL\lead\32547.npz,left,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,32547.npz,dataset\ASL\lead\32547.npz,right,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,66020.npz,dataset\ASL\lead\66020.npz,left,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lead,66020.npz,dataset\ASL\lead\66020.npz,right,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32520.npz,dataset\ASL\leader\32520.npz,left,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32520.npz,dataset\ASL\leader\32520.npz,right,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32521.npz,dataset\ASL\leader\32521.npz,left,0.7469879518072289,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32521.npz,dataset\ASL\leader\32521.npz,right,0.7469879518072289,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32522.npz,dataset\ASL\leader\32522.npz,left,0.8028169014084507,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32522.npz,dataset\ASL\leader\32522.npz,right,0.8028169014084507,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32523.npz,dataset\ASL\leader\32523.npz,left,0.7912087912087912,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32523.npz,dataset\ASL\leader\32523.npz,right,0.7912087912087912,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32530.npz,dataset\ASL\leader\32530.npz,left,0.797979797979798,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leader,32530.npz,dataset\ASL\leader\32530.npz,right,0.797979797979798,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32554.npz,dataset\ASL\leaf\32554.npz,left,0.6521739130434783,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32554.npz,dataset\ASL\leaf\32554.npz,right,0.6521739130434783,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32555.npz,dataset\ASL\leaf\32555.npz,left,0.717391304347826,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32555.npz,dataset\ASL\leaf\32555.npz,right,0.717391304347826,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32557.npz,dataset\ASL\leaf\32557.npz,left,0.967741935483871,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32557.npz,dataset\ASL\leaf\32557.npz,right,0.967741935483871,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32559.npz,dataset\ASL\leaf\32559.npz,left,0.6973684210526315,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,32559.npz,dataset\ASL\leaf\32559.npz,right,0.6973684210526315,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,66021.npz,dataset\ASL\leaf\66021.npz,left,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,66021.npz,dataset\ASL\leaf\66021.npz,right,0.65,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,69384.npz,dataset\ASL\leaf\69384.npz,left,0.6710526315789473,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leaf,69384.npz,dataset\ASL\leaf\69384.npz,right,0.6710526315789473,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,league,32562.npz,dataset\ASL\league\32562.npz,left,0.6764705882352942,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,league,32562.npz,dataset\ASL\league\32562.npz,right,0.6764705882352942,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,league,32563.npz,dataset\ASL\league\32563.npz,left,0.7833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,league,32563.npz,dataset\ASL\league\32563.npz,right,0.7833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,league,66022.npz,dataset\ASL\league\66022.npz,left,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,league,66022.npz,dataset\ASL\league\66022.npz,right,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32569.npz,dataset\ASL\leak\32569.npz,left,0.7078651685393258,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32569.npz,dataset\ASL\leak\32569.npz,right,0.7078651685393258,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32570.npz,dataset\ASL\leak\32570.npz,left,0.9032258064516129,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32570.npz,dataset\ASL\leak\32570.npz,right,0.9032258064516129,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32571.npz,dataset\ASL\leak\32571.npz,left,0.6521739130434783,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32571.npz,dataset\ASL\leak\32571.npz,right,0.6521739130434783,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32575.npz,dataset\ASL\leak\32575.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32575.npz,dataset\ASL\leak\32575.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32579.npz,dataset\ASL\leak\32579.npz,left,0.7441860465116279,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leak,32579.npz,dataset\ASL\leak\32579.npz,right,0.7441860465116279,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32604.npz,dataset\ASL\learn\32604.npz,left,0.6031746031746031,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32604.npz,dataset\ASL\learn\32604.npz,right,0.6031746031746031,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32605.npz,dataset\ASL\learn\32605.npz,left,0.6764705882352942,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32605.npz,dataset\ASL\learn\32605.npz,right,0.6764705882352942,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32606.npz,dataset\ASL\learn\32606.npz,left,0.7333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32606.npz,dataset\ASL\learn\32606.npz,right,0.7333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32607.npz,dataset\ASL\learn\32607.npz,left,0.7166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32607.npz,dataset\ASL\learn\32607.npz,right,0.7166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32608.npz,dataset\ASL\learn\32608.npz,left,0.8264462809917356,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32608.npz,dataset\ASL\learn\32608.npz,right,0.8264462809917356,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32612.npz,dataset\ASL\learn\32612.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32612.npz,dataset\ASL\learn\32612.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32616.npz,dataset\ASL\learn\32616.npz,left,0.6,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,32616.npz,dataset\ASL\learn\32616.npz,right,0.6,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,66024.npz,dataset\ASL\learn\66024.npz,left,0.5,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,learn,66024.npz,dataset\ASL\learn\66024.npz,right,0.5,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32654.npz,dataset\ASL\leave\32654.npz,left,0.76,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32654.npz,dataset\ASL\leave\32654.npz,right,0.76,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32655.npz,dataset\ASL\leave\32655.npz,left,0.6557377049180327,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32655.npz,dataset\ASL\leave\32655.npz,right,0.6557377049180327,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32659.npz,dataset\ASL\leave\32659.npz,left,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32659.npz,dataset\ASL\leave\32659.npz,right,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32661.npz,dataset\ASL\leave\32661.npz,left,0.7472527472527473,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32661.npz,dataset\ASL\leave\32661.npz,right,0.7472527472527473,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32669.npz,dataset\ASL\leave\32669.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32669.npz,dataset\ASL\leave\32669.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32677.npz,dataset\ASL\leave\32677.npz,left,0.6363636363636364,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,leave,32677.npz,dataset\ASL\leave\32677.npz,right,0.6363636363636364,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32693.npz,dataset\ASL\lecture\32693.npz,left,0.6333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32693.npz,dataset\ASL\lecture\32693.npz,right,0.6333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32694.npz,dataset\ASL\lecture\32694.npz,left,0.8166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32694.npz,dataset\ASL\lecture\32694.npz,right,0.8166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32695.npz,dataset\ASL\lecture\32695.npz,left,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32695.npz,dataset\ASL\lecture\32695.npz,right,0.7666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32696.npz,dataset\ASL\lecture\32696.npz,left,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32696.npz,dataset\ASL\lecture\32696.npz,right,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32701.npz,dataset\ASL\lecture\32701.npz,left,0.5333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lecture,32701.npz,dataset\ASL\lecture\32701.npz,right,0.5333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,left,32722.npz,dataset\ASL\left\32722.npz,left,0.7833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,left,32722.npz,dataset\ASL\left\32722.npz,right,0.7833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,left,32728.npz,dataset\ASL\left\32728.npz,left,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,left,32728.npz,dataset\ASL\left\32728.npz,right,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,left,32735.npz,dataset\ASL\left\32735.npz,left,0.6,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,left,32735.npz,dataset\ASL\left\32735.npz,right,0.6,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32754.npz,dataset\ASL\legal\32754.npz,left,0.5666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32754.npz,dataset\ASL\legal\32754.npz,right,0.5666666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32755.npz,dataset\ASL\legal\32755.npz,left,0.7555555555555555,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32755.npz,dataset\ASL\legal\32755.npz,right,0.7555555555555555,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32757.npz,dataset\ASL\legal\32757.npz,left,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32757.npz,dataset\ASL\legal\32757.npz,right,1.0,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32759.npz,dataset\ASL\legal\32759.npz,left,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,legal,32759.npz,dataset\ASL\legal\32759.npz,right,0.6666666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66030.npz,dataset\ASL\lemon\66030.npz,left,0.5166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66030.npz,dataset\ASL\lemon\66030.npz,right,0.5166666666666667,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66031.npz,dataset\ASL\lemon\66031.npz,left,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66031.npz,dataset\ASL\lemon\66031.npz,right,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66032.npz,dataset\ASL\lemon\66032.npz,left,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66032.npz,dataset\ASL\lemon\66032.npz,right,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66033.npz,dataset\ASL\lemon\66033.npz,left,0.6333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lemon,66033.npz,dataset\ASL\lemon\66033.npz,right,0.6333333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32824.npz,dataset\ASL\lend\32824.npz,left,0.4,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32824.npz,dataset\ASL\lend\32824.npz,right,0.4,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32825.npz,dataset\ASL\lend\32825.npz,left,0.7325581395348837,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32825.npz,dataset\ASL\lend\32825.npz,right,0.7325581395348837,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32827.npz,dataset\ASL\lend\32827.npz,left,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32827.npz,dataset\ASL\lend\32827.npz,right,0.9166666666666666,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32828.npz,dataset\ASL\lend\32828.npz,left,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32828.npz,dataset\ASL\lend\32828.npz,right,0.55,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32830.npz,dataset\ASL\lend\32830.npz,left,0.578125,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,32830.npz,dataset\ASL\lend\32830.npz,right,0.578125,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,66034.npz,dataset\ASL\lend\66034.npz,left,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lend,66034.npz,dataset\ASL\lend\66034.npz,right,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesbian,66035.npz,dataset\ASL\lesbian\66035.npz,left,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesbian,66035.npz,dataset\ASL\lesbian\66035.npz,right,0.5833333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32877.npz,dataset\ASL\less\32877.npz,left,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32877.npz,dataset\ASL\less\32877.npz,right,0.8333333333333334,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32878.npz,dataset\ASL\less\32878.npz,left,0.8452380952380952,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32878.npz,dataset\ASL\less\32878.npz,right,0.8452380952380952,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32881.npz,dataset\ASL\less\32881.npz,left,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32881.npz,dataset\ASL\less\32881.npz,right,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32884.npz,dataset\ASL\less\32884.npz,left,0.6714285714285714,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,32884.npz,dataset\ASL\less\32884.npz,right,0.6714285714285714,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,69386.npz,dataset\ASL\less\69386.npz,left,0.8111111111111111,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,less,69386.npz,dataset\ASL\less\69386.npz,right,0.8111111111111111,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32887.npz,dataset\ASL\lesson\32887.npz,left,0.5692307692307692,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32887.npz,dataset\ASL\lesson\32887.npz,right,0.5692307692307692,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32888.npz,dataset\ASL\lesson\32888.npz,left,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32888.npz,dataset\ASL\lesson\32888.npz,right,0.8,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32889.npz,dataset\ASL\lesson\32889.npz,left,0.7831325301204819,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32889.npz,dataset\ASL\lesson\32889.npz,right,0.7831325301204819,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32891.npz,dataset\ASL\lesson\32891.npz,left,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32891.npz,dataset\ASL\lesson\32891.npz,right,0.9833333333333333,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32894.npz,dataset\ASL\lesson\32894.npz,left,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
ASL,lesson,32894.npz,dataset\ASL\lesson\32894.npz,right,0.75,shoulder,0.0,1.0,0.0,0.0,0.0
