dataset,label,num_samples,num_pairs,intra_class_dtw_mean,intra_class_dtw_std,intra_class_dtw_min,intra_class_dtw_max,intra_class_dtw_median
ASL,testify,5,10,0.9863097965717316,0.17393619208531003,0.6406019330024719,1.266579270362854,0.974701464176178
ASL,warn,5,10,0.9846700727939606,0.2819487082491513,0.5852041840553284,1.5021578073501587,0.990719348192215
ASL,choice,8,28,0.9846145225954908,0.33283606768064145,0.12289140373468399,1.5306401252746582,1.038282334804535
ASL,south,7,21,0.9837250163157781,0.7261846120543749,0.2127198427915573,2.234881639480591,0.6562958359718323
ASL,mature,4,6,0.9836189051469167,0.21639471099833,0.6338191628456116,1.2959245443344116,1.04170560836792
ASL,sunday,8,28,0.9835847275597709,0.3522980833398502,0.40018585324287415,1.7283293008804321,0.978055477142334
ASL,camel,4,6,0.9821747690439224,0.49379663885259756,0.3479326665401459,1.7521958351135254,0.9539185166358948
ASL,wall,5,10,0.9795121848583221,0.3046823042895884,0.6208212971687317,1.5488321781158447,0.8958110809326172
ASL,parade,6,15,0.9794916907946268,0.2751642922090493,0.4007081985473633,1.4384485483169556,0.9281178712844849
ASL,discover,7,21,0.9783778871808734,0.2933451960059908,0.3113143742084503,1.3985397815704346,1.1003379821777344
ASL,drop,9,36,0.9778909766011767,0.4014761874492803,0.22978535294532776,1.6638942956924438,0.9868708848953247
ASL,ugly,9,36,0.9775150752522879,0.3204151420185021,0.06047658249735832,1.617317795753479,1.0859524607658386
ASL,karate,4,6,0.9774138132731119,0.12507554628231443,0.8281885385513306,1.1607245206832886,0.9205992519855499
ASL,approve,8,28,0.9770981754575457,0.39334240903671275,0.594607949256897,2.085502862930298,0.8092201948165894
ASL,blanket,10,45,0.9760829455322689,0.49665906685340816,0.41347068548202515,2.279825448989868,0.7845712900161743
ASL,monkey,7,21,0.975964157354264,0.3648321443064812,0.4624772071838379,2.0690057277679443,0.8928739428520203
ASL,fork,4,6,0.9744058152039846,0.3429134477497183,0.5026130676269531,1.457802653312683,0.8595466911792755
ASL,star,7,21,0.9737502677100045,0.2820107524086883,0.45687806606292725,1.6430214643478394,0.9329972863197327
ASL,know,8,28,0.9718606652958053,0.36960849332736523,0.38326510787010193,1.7647026777267456,1.0188941359519958
ASL,stupid,5,10,0.9686955839395524,0.36341231690836223,0.4001117944717407,1.4684566259384155,1.0517958402633667
ASL,skeleton,5,10,0.9668946474790573,0.3532343085782198,0.41034063696861267,1.6234266757965088,0.9447740316390991
ASL,themselves,7,21,0.963581287435123,0.5077616981673232,0.1390015333890915,1.8631657361984253,0.9332449436187744
ASL,remember,7,21,0.9634664143834796,0.3137593220435205,0.35201433300971985,1.5080220699310303,0.9325889945030212
ASL,lesbian,6,15,0.9633751665552457,0.7868174958641985,0.1174766793847084,2.176231861114502,0.6906471252441406
ASL,psychology,6,15,0.9629279971122742,0.3156061088855581,0.46586376428604126,1.5086395740509033,1.0451462268829346
ASL,go,15,105,0.9626265976045812,0.40548047967263623,0.03703595697879791,1.6575528383255005,0.8633893728256226
ASL,moon,7,21,0.9619815732751574,0.8623894545670294,0.22474268078804016,2.46541428565979,0.48114874958992004
ASL,siren,6,15,0.9614912986755371,0.3197846143942835,0.4787359833717346,1.6109520196914673,0.8544082045555115
ASL,strange,7,21,0.9611404963902065,0.3651121166239997,0.4312743544578552,1.6922824382781982,0.9629781246185303
ASL,reputation,5,10,0.960570952296257,0.3288762004806762,0.4162469208240509,1.6360851526260376,0.9729627668857574
ASL,flood,4,6,0.9587711890538534,0.19063568759030045,0.7295557856559753,1.335118055343628,0.8963781595230103
ASL,strong,8,28,0.9583201291305679,0.38483198836769617,0.43809837102890015,1.8403316736221313,0.8849947154521942
ASL,disappear,7,21,0.9581547024704161,0.3593712646527104,0.27707478404045105,1.5656794309616089,0.8564778566360474
ASL,secret,8,28,0.9577238304274422,0.7061512154970985,0.19349785149097443,2.477814197540283,0.6428544521331787
ASL,farm,8,28,0.9576756038836071,0.6685996401762241,0.33262428641319275,2.2436063289642334,0.6603409945964813
ASL,kneel,4,6,0.9575800200303396,0.2900161551563059,0.5010092258453369,1.3423311710357666,0.9845902025699615
ASL,skirt,6,15,0.9564795056978862,0.3155209039135464,0.5196582078933716,1.4411303997039795,0.8535116314888
ASL,until,7,21,0.9557308639798846,0.2764385561836243,0.5779387950897217,1.6601861715316772,0.8817320466041565
ASL,diaper,6,15,0.953361984093984,0.32967151072368805,0.45834892988204956,1.65988290309906,0.9034240245819092
ASL,same,9,36,0.9526935319105784,0.2941392077325756,0.2741869390010834,1.386272668838501,1.0009619295597076
ASL,backpack,8,28,0.9523286808814321,0.4406596204612905,0.22430729866027832,1.784091591835022,0.8827600479125977
ASL,before,16,120,0.9522346124053002,0.35187396596599463,0.2379780411720276,1.7605177164077759,0.9262807071208954
ASL,sculpture,6,15,0.9519389470418295,0.36712322529693076,0.4892358183860779,1.8894115686416626,0.8812770843505859
ASL,top,6,15,0.951076328754425,0.17348063302832067,0.6154987812042236,1.2338131666183472,0.9374583959579468
ASL,stretch,4,6,0.9508586327234904,0.25943161095481837,0.6283406615257263,1.3068466186523438,0.9271999001502991
ASL,popcorn,4,6,0.9493599732716879,0.18380597311193314,0.6537556052207947,1.2069265842437744,0.9691381454467773
ASL,polar bear,5,10,0.9490176171064377,0.25772909507578134,0.48479774594306946,1.429693579673767,0.9716635942459106
ASL,hop,4,6,0.9488477905591329,0.2500056298509071,0.5661441087722778,1.2253257036209106,0.9877855777740479
ASL,short,13,78,0.9473650774512535,0.347207253479619,0.15385137498378754,1.7303293943405151,0.9804316163063049
ASL,volleyball,5,10,0.9460640907287597,0.3546179872284108,0.3341342806816101,1.3352478742599487,1.0815198421478271
ASL,black,10,45,0.9458458085854848,0.3959834316297326,0.34953010082244873,1.8087260723114014,0.8804255723953247
ASL,straw,7,21,0.9455223097687676,0.3076337637161413,0.425702303647995,1.7321991920471191,0.8690453171730042
ASL,shovel,3,3,0.9453674157460531,0.13174156255770206,0.7671553492546082,1.0815277099609375,0.9874191880226135
ASL,rain,7,21,0.945329772574561,0.41661633621636734,0.3234041631221771,1.6959593296051025,0.8021203279495239
ASL,reject,5,10,0.9450835704803466,0.23052028488981754,0.5438483953475952,1.3429741859436035,0.9500837922096252
ASL,coach,6,15,0.9446801463762919,0.2659894093240892,0.5127800107002258,1.3804103136062622,0.9496763348579407
ASL,mosquito,4,6,0.9435338924328486,0.3567964398617625,0.3778304159641266,1.3889037370681763,0.9195139110088348
ASL,choose,8,28,0.942527285111802,0.43805909104083934,0.15964677929878235,1.6336705684661865,1.0413269400596619
ASL,fairy,4,6,0.9419152985016505,0.2877551872424784,0.3300251066684723,1.2308293581008911,1.0274011194705963
ASL,bush,6,15,0.9411326011021932,0.2881560951333507,0.5853254199028015,1.5327227115631104,0.9019553065299988
ASL,rainbow,5,10,0.9403007447719574,0.25050615241537466,0.490476131439209,1.256669282913208,1.0286190509796143
ASL,happy,8,28,0.9393878536564964,0.32195920871991834,0.33025890588760376,1.6723666191101074,0.9481025338172913
ASL,take,11,55,0.9392140301791104,0.3695251226667162,0.27813494205474854,1.5513254404067993,1.074522852897644
ASL,laundry,4,6,0.9376497069994608,0.22586242535811263,0.7178693413734436,1.3194657564163208,0.830063134431839
ASL,lonely,6,15,0.9371154934167862,0.6741222268257844,0.1731213480234146,2.0535669326782227,0.7055243849754333
ASL,loud,6,15,0.9369748592376709,0.20522637429118512,0.6291559934616089,1.3077259063720703,0.8690767884254456
ASL,apple,11,55,0.9363095860589634,0.8703289222569255,0.1368436962366104,2.466301918029785,0.3877324163913727
ASL,towel,5,10,0.9361674427986145,0.21949855284259662,0.6457130312919617,1.3320788145065308,0.9364324808120728
ASL,hurricane,5,10,0.9356926202774047,0.22071681354519165,0.5691164135932922,1.353564977645874,0.9247407615184784
ASL,university,7,21,0.9356699160167149,0.2984213287786903,0.5474924445152283,1.701925277709961,0.877733588218689
ASL,approach,5,10,0.9353321999311447,0.34518269966952353,0.4765068292617798,1.4390738010406494,0.8547599911689758
ASL,temperature,8,28,0.9321498556860855,0.3610082396256761,0.14764274656772614,1.6161013841629028,0.9906969368457794
ASL,area,7,21,0.932121931087403,0.24159513647020162,0.4903337061405182,1.3738348484039307,0.9593198299407959
ASL,jewelry,6,15,0.9304718136787414,0.2884086423262477,0.4068818688392639,1.4470566511154175,0.9236545562744141
ASL,contact,7,21,0.9298197627067566,0.3393830327272805,0.46067923307418823,1.6725529432296753,0.8707340955734253
ASL,store,7,21,0.9294008641015916,0.323022594797163,0.5209748148918152,1.6739858388900757,0.8243066072463989
ASL,point,9,36,0.9287058975961473,0.2237556612041308,0.5763906240463257,1.468286395072937,0.870716005563736
ASL,late,8,28,0.9286999851465225,0.41758415027703105,0.07908785343170166,1.6695117950439453,0.867313027381897
ASL,yesterday,10,45,0.928270317779647,0.6860521652876276,0.17389212548732758,2.7597620487213135,0.6536856293678284
ASL,bookshelf,3,3,0.9277652104695638,0.11388934380234594,0.7694462537765503,1.0325665473937988,0.9812828302383423
ASL,eyeglasses,4,6,0.9274946749210358,0.2248882223557445,0.5242239236831665,1.2740519046783447,0.9266960620880127
ASL,garage,3,3,0.9268224239349365,0.28935696752327955,0.553137481212616,1.258097767829895,0.9692320227622986
ASL,silly,10,45,0.9257786333560943,0.659048141038335,0.08364561200141907,2.588953733444214,0.6899288296699524
ASL,tree,6,15,0.9256320079167684,0.1948189104973328,0.6781469583511353,1.353661298751831,0.9762021899223328
ASL,my,6,15,0.9255474050839742,0.6061411881760039,0.28683552145957947,2.0017685890197754,0.5619698762893677
ASL,each,4,6,0.9246150751908621,0.1715080746652375,0.6796928644180298,1.1826610565185547,0.938401073217392
ASL,snowman,5,10,0.9242686569690705,0.34842497533493083,0.3010304570198059,1.3329869508743286,0.9070289731025696
ASL,feedback,6,15,0.9237133701642354,0.15603018379887906,0.6667458415031433,1.2313287258148193,0.9101917147636414
ASL,responsibility,6,15,0.923578941822052,0.22379233266649073,0.5552992224693298,1.2622841596603394,0.942186176776886
ASL,education,5,10,0.9224873542785644,0.22716799019988984,0.644573986530304,1.368749976158142,0.8523203134536743
ASL,accident,13,78,0.9207194124658903,0.3182236346086931,0.18551836907863617,1.591758131980896,1.023467779159546
ASL,suppose,4,6,0.9204896291097006,0.30559000527406066,0.4851478338241577,1.316409707069397,1.0003623962402344
ASL,breakfast,5,10,0.9199190258979797,0.11129162782472699,0.7274553179740906,1.0452044010162354,0.9567699730396271
ASL,first,9,36,0.9194343338410059,0.3391151250360241,0.35099369287490845,1.6595898866653442,0.9420972168445587
ASL,court,4,6,0.9191215137640635,0.21385393589333945,0.6091267466545105,1.241373896598816,0.9059379994869232
ASL,toast,10,45,0.9185452984439002,0.25071489234826566,0.42080748081207275,1.4455362558364868,0.9502514004707336
ASL,fish,10,45,0.9183578272660573,0.4820174486555554,0.2250412404537201,2.0457911491394043,0.8924217224121094
ASL,cabinet,5,10,0.9179089486598968,0.32380582029856064,0.2974620461463928,1.289174199104309,0.8488938510417938
ASL,robber,5,10,0.917165333032608,0.20393111124153063,0.6157181262969971,1.220906138420105,0.9934558272361755
ASL,dog,11,55,0.9160613211718472,0.4843657379983433,0.19603371620178223,2.345262050628662,0.7503105998039246
ASL,discount,4,6,0.9155107736587524,0.3790843680935895,0.40025049448013306,1.5185788869857788,0.8791660964488983
ASL,rake,5,10,0.9152378797531128,0.21754552355061935,0.7021646499633789,1.2640975713729858,0.8152168989181519
ASL,sea,5,10,0.9151505112648011,0.18901770927450853,0.5541318655014038,1.2718216180801392,0.863098531961441
ASL,bark,8,28,0.9145884439349174,0.24753872125246967,0.3770279586315155,1.3531310558319092,0.9117021262645721
ASL,throw,7,21,0.9145796880835578,0.3202536271076695,0.366237610578537,1.7168782949447632,0.8837942481040955
ASL,complex,7,21,0.914314668802988,0.35194495098100625,0.25050926208496094,1.8757593631744385,0.923762857913971
ASL,cancel,8,28,0.9128564266221864,0.22283184798991115,0.42529502511024475,1.4150069952011108,0.9027712047100067
ASL,festival,4,6,0.912011981010437,0.1589120105504751,0.7170377373695374,1.1496281623840332,0.9109855890274048
ASL,wear,6,15,0.9111294825871785,0.3638263200781671,0.267965167760849,1.609581708908081,0.8953601121902466
ASL,eraser,5,10,0.9104523450136185,0.2405836763163407,0.48652878403663635,1.3135298490524292,0.9390240609645844
ASL,understand,7,21,0.910387464932033,0.31905905828684317,0.2637869417667389,1.3717036247253418,1.00570809841156
ASL,shine,8,28,0.910097096647535,0.2341302262576809,0.5258825421333313,1.48013436794281,0.851209819316864
ASL,stitch,4,6,0.9095692336559296,0.2860565047708112,0.5361511707305908,1.382702112197876,0.8371951878070831
ASL,impossible,6,15,0.9095489422480265,0.25695868580248815,0.5333542227745056,1.467829942703247,0.8586075901985168
ASL,fine,9,36,0.90896508594354,0.3433045757829556,0.3583426773548126,1.5644673109054565,1.0183036923408508
ASL,suspect,6,15,0.9084409515062968,0.2596435866856955,0.44478046894073486,1.3260356187820435,0.9229996204376221
ASL,arrogant,6,15,0.9074700196584066,0.10531480300227393,0.6882334351539612,1.030792474746704,0.9354668855667114
ASL,finish,9,36,0.9073348078462813,0.3398591528970814,0.2780265808105469,1.3886082172393799,1.0019027888774872
ASL,truck,6,15,0.9073195079962413,0.2455881282486797,0.49544498324394226,1.4069790840148926,0.8016329407691956
ASL,award,3,3,0.9068952798843384,0.20288070546466352,0.6213357448577881,1.0738139152526855,1.0255361795425415
ASL,austria,4,6,0.9049122134844462,0.16214159255329566,0.6875291466712952,1.1509186029434204,0.8664491474628448
ASL,preschool,3,3,0.9044374227523804,0.24771269346740105,0.674876868724823,1.2483875751495361,0.790047824382782
ASL,solve,4,6,0.903587649265925,0.22431164602320325,0.5997816920280457,1.2498964071273804,0.9349862039089203
ASL,give,10,45,0.9032452295223872,0.3633207955006359,0.18633057177066803,1.6111681461334229,0.9826543927192688
ASL,ago,9,36,0.9032325893640518,0.40799479351335455,0.25179657340049744,1.6193283796310425,0.9412760436534882
ASL,careless,2,1,0.9024392366409302,0.0,0.9024392366409302,0.9024392366409302,0.9024392366409302
ASL,explode,4,6,0.9023913542429606,0.25929617112308445,0.47171109914779663,1.2917488813400269,0.887549489736557
ASL,hair,9,36,0.9020217400458124,0.3510078098865928,0.3439580500125885,1.6548619270324707,0.8548779487609863
ASL,president,9,36,0.9016777955823474,0.2576007700021135,0.6076058745384216,1.519760251045227,0.8278388381004333
ASL,clock,5,10,0.9006909012794495,0.27419236942524794,0.5257542133331299,1.4335490465164185,0.8501448333263397
ASL,judge,5,10,0.8999735981225967,0.31959329818529425,0.3934638202190399,1.359710454940796,0.8711945712566376
ASL,waterfall,5,10,0.8994574666023254,0.15597024450687053,0.6452358961105347,1.151906132698059,0.8559525907039642
ASL,allergy,8,28,0.8990876610789981,0.23902612939619114,0.49788862466812134,1.2776374816894531,0.8778766095638275
ASL,swimming,6,15,0.8982739130655925,0.2172597170131044,0.40482962131500244,1.2984715700149536,0.9036544561386108
ASL,maximum,6,15,0.8975824038187663,0.19296247021724175,0.6128281950950623,1.302916169166565,0.8715330958366394
ASL,christmas,8,28,0.8974140605756215,0.2532350080598148,0.34440404176712036,1.463149905204773,0.922172486782074
ASL,rich,6,15,0.8962172905604044,0.2699314812233405,0.5807017087936401,1.3603382110595703,0.7724564075469971
ASL,shirt,12,66,0.895305268918023,0.3359618351427131,0.12509112060070038,1.5478819608688354,0.9131590127944946
ASL,pay attention,4,6,0.8951463301976522,0.2923985944646366,0.6583653092384338,1.3568127155303955,0.7202855348587036
ASL,diamond,6,15,0.8951128224531809,0.2828912639041589,0.3038357198238373,1.5216237306594849,0.8068847060203552
ASL,love,7,21,0.8936488976081213,0.29621668380681415,0.17159880697727203,1.58955717086792,0.9010391235351562
ASL,hang up,3,3,0.8929775555928549,0.21837734386764407,0.5967074036598206,1.1166175603866577,0.9656077027320862
ASL,your,6,15,0.8929557661215465,0.7640532269678082,0.23834910988807678,2.0881059169769287,0.450162798166275
ASL,revenge,6,15,0.892469875017802,0.21749769301893823,0.5537828207015991,1.346875786781311,0.8795913457870483
ASL,fat,10,45,0.8920010632938808,0.25366362863671466,0.5048506259918213,1.573329210281372,0.8795740008354187
ASL,construct,5,10,0.8918164104223252,0.2059947609763271,0.4184660017490387,1.1712595224380493,0.9359886944293976
ASL,amputate,5,10,0.8909143030643463,0.22662687417703378,0.5607040524482727,1.3621100187301636,0.9033802151679993
ASL,sell,7,21,0.8907669512998491,0.2758686990103989,0.4311217963695526,1.5670133829116821,0.8709113001823425
ASL,baseball,6,15,0.8907209674517313,0.25856803906742726,0.5256810784339905,1.377240538597107,0.9884665012359619
ASL,because,10,45,0.8896982063849767,0.4388925128973537,0.1975180208683014,1.768068790435791,0.7777755260467529
ASL,champion,11,55,0.888639204881408,0.2609685685109705,0.2305542677640915,1.4807484149932861,0.9533172845840454
ASL,spring,6,15,0.8883661309878031,0.2368768486452771,0.5875565409660339,1.3182026147842407,0.7679890990257263
ASL,vague,4,6,0.8880310555299123,0.2109452448676876,0.643627405166626,1.2646456956863403,0.8544782996177673
ASL,grow,6,15,0.8874288419882457,0.3156579630309426,0.4672601521015167,1.4516111612319946,0.7441573739051819
ASL,expand,4,6,0.8870851496855418,0.21914317076017087,0.5957456827163696,1.223976731300354,0.8573403358459473
ASL,soldier,4,6,0.8870638161897659,0.22409708386835328,0.4739442765712738,1.2381174564361572,0.8999053537845612
ASL,bad,10,45,0.8863593108124204,0.26517543460424314,0.28958365321159363,1.430768609046936,0.8879464268684387
ASL,quit,7,21,0.8857535556668327,0.3673521001943364,0.1416197568178177,1.4241654872894287,1.0032397508621216
ASL,outside,9,36,0.8856639241178831,0.3209784414952489,0.475573867559433,1.8298863172531128,0.7958583533763885
